GeneSymbol	Fetal Mesenchymal Stem Cells	CD14+ Monocytes	CD8+ Activated T Cells	Naive CD4+ T Cells	Naive CD8+ T Cells	Natural Killer T Cells	B Cells	Fetal GZMK+ Natural Killer	Fetal Memory CD4+ T Cells	Fetal Hofbauer Cells	Fetal Plasmacytoid Dendritic Cells	Fetal GZMB+ Natural Killer	Fetal Endothelial Cells	Fetal Syncytiotrophoblast	Fetal Fibroblasts	Cytotrophoblast	Fetal Nucleated Red Blood Cells	Maternal FCGR3A+ Monocytes	Maternal Plasma Cells	Fetal Extravillous Trophoblasts
FAM114A1	105.63930898961274352	7.33664962096127482	7.77102149453773006	5.76228982147316771	6.89115861210847847	9.50442425064275653	10.64506125183549834	13.71398818178518475	0.00000000000000000	24.09215101181711916	0.00000000000000000	7.97090370613890808	58.78773552298137872	30.93123783200276833	97.70226972881044958	13.69760798755199538	19.94870649072204927	20.09042981321161747	0.00000000000000000	84.62478564274309178
FAM117A	3.60208807301790523	1.46991066406078308	22.05140577931493695	6.01622487784618798	11.05999277950685844	23.97035592338204779	8.31375369718847601	58.28386947654212946	11.02732954584991809	0.00000000000000000	37.66135623895069529	16.98687076442034893	0.00000000000000000	6.31406340248780751	3.48088543249005111	0.22733930178980960	15.42650204740749054	0.14944003776672332	31.08358510318180379	1.11299090942719991
FAM118A	4.18877198720188204	0.00000000000000000	56.12979945191339937	47.18128533459982066	65.31957760290960380	30.82985559579936918	16.87770316084781541	49.85755386922900811	45.45077169277069373	2.62507971688418662	19.02194946795198049	7.76597575425302189	22.56165386499293390	0.00000000000000000	0.00000000000000000	27.66889703659300181	0.00000000000000000	12.65806733495698744	0.00000000000000000	0.00000000000000000
FAM124A	0.39149508741693878	0.84036261955654001	2.74295017131435426	0.57767541928705324	2.17018618627833737	0.27921286881054452	0.96127569989475214	0.77070238508375966	21.22005465953869674	1.26280999641628222	0.00000000000000000	3.90361828071815076	41.27209586915723349	0.64029028641296926	1.08078581429273335	0.72855331293798464	14.08418927168924561	1.06973376514845531	6.98809943144143553	0.67309425795812761
FAM124B	2.12785723906817026	1.75410142805825742	1.71663096394225922	0.59108817955111004	0.00000000000000000	0.00000000000000000	3.74139690144788117	0.00000000000000000	9.30215117813090941	8.54632359073492154	0.00000000000000000	0.00000000000000000	95.72507110466607116	3.13527540273451288	1.06726312729742268	2.49010723397386569	4.25784072292310256	3.21447360241772850	7.54355395012546648	3.10553290168549134
FAM153CP	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
FAM155A	0.15886207083544307	0.00000000000000000	0.00000000000000000	0.57234282603803688	0.00000000000000000	0.32621274693401936	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.37222041281427215	6.69551964464386540	25.84944280650063320	0.00000000000000000	0.00000000000000000	0.08741075730543106	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.34141305786757753
FAM167B	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
FAM169A	0.44324421813406056	0.77495513575236563	11.60537217652024644	3.74267560254274567	9.85578278868779734	11.94260761713607799	7.41401098632586208	5.98796737174621629	6.66043397838535434	0.59569783285646727	14.62493709373022632	0.23043025526870020	0.71924033113257857	3.38064962528370039	0.15837005282520863	2.65102086636361500	0.00000000000000000	0.00000000000000000	4.12324259104458690	0.29223616087480941
FAM171A1	2.05693059457936878	1.33661346356168220	2.13317100161174578	6.40360239569672895	4.69035874397676977	0.52119905363342889	1.53934766107627685	0.00000000000000000	17.74141368953779363	1.21767689543268776	0.00000000000000000	0.00000000000000000	42.22325556789296996	0.71196584744252822	0.36682569430929901	1.52809106102338998	0.00000000000000000	1.87264240656704639	0.00000000000000000	1.06201508699974734
